experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,step,completed_stages,tool_names,raw_tool_tokens,injected_tool_tokens,tool_compression_ratio,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,early_fact_retention,initial_score,final_score,missing_keywords
exp_c7acdb91a821,run_1784889936317_21619f15,trial_2dd2eb3b10e8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,1,planning,399,148,547,2.4530951370006733,2.4530951370006733,2.4530951370006733,0.1550568500006193,ok,,0,60.33194463911221,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889936317_21619f15,run_1784889936317_21619f15:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889936317_21619f15,trial_4dc7dc8f1802,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,2,tool_calling,1780,183,1963,3.164407640000718,3.164407640000718,3.148989709000489,0.2630644500004564,ok,,0.015417931000229146,58.1138768021206,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889936317_21619f15,run_1784889936317_21619f15:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,539,539,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889936317_21619f15,trial_6916041f48d5,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,3,reflection,1859,309,2168,5.143465289999767,5.143465289999767,5.143465289999767,0.27134556700002577,ok,,0,60.07622926916145,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889936317_21619f15,run_1784889936317_21619f15:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,684,684,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889936317_21619f15,trial_d977958988ee,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,4,final_answer,2200,268,2468,4.4460118189999775,4.4460118189999775,4.4460118189999775,0.20419433600000048,ok,,0,60.278742142498416,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.9,answer_keyword:success rate;required_answer_point:success rate,18,20,False,not_used,0,0,,,0.9,0.9,True,True,agentmem_multi_stage_config_1784889817,run_1784889936317_21619f15,run_1784889936317_21619f15:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,879,879,0,0,0,0,0,0,0,0,1.0,0.9,0.9,
exp_c7acdb91a821,run_1784889951564_cecd768a,trial_2dd2eb3b10e8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,1,planning,399,127,526,2.2366198429999713,2.2366198429999713,2.2366198429999713,0.12695018100021116,ok,,0,56.78211270345133,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889951564_cecd768a,run_1784889951564_cecd768a:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889951564_cecd768a,trial_4dc7dc8f1802,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,2,tool_calling,1759,237,1996,4.475978153000142,4.475978153000142,4.46042623700032,0.90914943900043,ok,,0.015551915999822086,53.13393550464469,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889951564_cecd768a,run_1784889951564_cecd768a:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,529,529,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889951564_cecd768a,trial_6916041f48d5,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,3,reflection,1892,286,2178,4.78481829500015,4.78481829500015,4.78481829500015,0.277543763999347,ok,,0,59.77238473169461,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889951564_cecd768a,run_1784889951564_cecd768a:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,672,672,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889951564_cecd768a,trial_d977958988ee,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,4,final_answer,2210,388,2598,6.328443181000694,6.328443181000694,6.328443181000694,0.1955290160003642,ok,,0,61.31049752723654,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.7,answer_keyword:baseline;answer_keyword:optimized;answer_keyword:success rate;required_answer_point:baseline;required_answer_point:optimized;required_answer_point:success rate,14,20,False,not_used,0,0,,,0.7,0.7,True,True,agentmem_multi_stage_config_1784889817,run_1784889951564_cecd768a,run_1784889951564_cecd768a:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,844,844,0,0,0,0,0,0,0,0,1.0,0.7,0.7,
exp_c7acdb91a821,run_1784889969430_c5fff84b,trial_2dd2eb3b10e8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,1,planning,399,127,526,2.316558571999849,2.316558571999849,2.316558571999849,0.1451098790003016,ok,,0,54.8227018885013,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889969430_c5fff84b,run_1784889969430_c5fff84b:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,run_1784889969430_c5fff84b,trial_4dc7dc8f1802,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,summary_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:46:57Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,summary_memory,summary_memory,vllm,2,tool_calling,1761,238,1999,4.396140118000403,4.396140118000403,4.382411379000587,0.8082649090001723,ok,,0.013728738999816414,54.3080006455889,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,run_1784889969430_c5fff84b,run_1784889969430_c5fff84b:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,529,529,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
