experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,step,completed_stages,tool_names,raw_tool_tokens,injected_tool_tokens,tool_compression_ratio,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,early_fact_retention,initial_score,final_score,missing_keywords
exp_c7acdb91a821,event_run_1784890017211_efc41195,trial_0340c1ce7e30,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,1,planning,525,179,704,2.9573192979996747,2.9573192979996747,2.9573192979996747,0.17488671699993574,ok,,0,60.5277895156858,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890017211_efc41195,event_run_1784890017211_efc41195:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,49,0,103,4,1,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890017211_efc41195,trial_989dcc90eee8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,2,tool_calling,2059,643,2702,10.849970308000593,10.849970308000593,10.833439988000464,0.8885883530001593,ok,,0.016530320000128995,59.35326181824163,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890017211_efc41195,event_run_1784890017211_efc41195:round_2:step_2:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,136,1125,0,535,10,2,0,0,1,1,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890017211_efc41195,trial_2b9ef5a55444,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,3,reflection,1196,328,1524,5.340752090000024,5.340752090000024,5.340752090000024,0.19825191800009634,ok,,0,61.414571294957554,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890017211_efc41195,event_run_1784890017211_efc41195:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,223,1235,0,590,14,3,1,0,1,1,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890017211_efc41195,trial_53ca02d5d028,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,4,final_answer,1355,351,1706,5.726349990000017,5.726349990000017,5.726349990000017,0.21232475400029216,ok,,0,61.29558979331596,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.9,answer_keyword:success rate;required_answer_point:success rate,18,20,True,active,1,0,,,0.9,0.9,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890017211_efc41195,event_run_1784890017211_efc41195:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,312,1385,0,686,18,4,1,0,1,1,1.0,0.9,0.9,
exp_c7acdb91a821,event_run_1784890073984_8f654faf,trial_0340c1ce7e30,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,1,planning,525,116,641,1.9390968990001056,1.9390968990001056,1.9390968990001056,0.136023796999325,ok,,0,59.8216623727341,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890073984_8f654faf,event_run_1784890073984_8f654faf:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,49,0,103,4,1,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890073984_8f654faf,trial_989dcc90eee8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,2,tool_calling,2056,546,2602,9.971209574001477,9.971209574001477,9.952993506000894,0.14165852299993276,ok,,0.01821606800058362,54.85786760242572,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890073984_8f654faf,event_run_1784890073984_8f654faf:round_2:step_2:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,136,1174,0,535,10,2,1,1,1,1,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890073984_8f654faf,trial_2b9ef5a55444,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,3,reflection,1547,329,1876,5.422574182000062,5.422574182000062,5.422574182000062,0.24793670999952155,ok,,0,60.67229123247358,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890073984_8f654faf,event_run_1784890073984_8f654faf:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,223,1278,0,796,14,3,1,1,1,1,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890073984_8f654faf,trial_53ca02d5d028,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,4,final_answer,1641,352,1993,5.79911133800033,5.79911133800033,5.79911133800033,0.2588136049998866,ok,,0,60.69895531982973,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.9,answer_keyword:success rate;required_answer_point:success rate,18,20,True,active,1,0,,,0.9,0.9,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890073984_8f654faf,event_run_1784890073984_8f654faf:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,312,1398,0,875,18,4,1,1,1,1,1.0,0.9,0.9,
exp_c7acdb91a821,event_run_1784890155378_6a1fb8cd,trial_0340c1ce7e30,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,1,planning,525,116,641,1.9446500919993923,1.9446500919993923,1.9446500919993923,0.143851204999919,ok,,0,59.65083408950686,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890155378_6a1fb8cd,event_run_1784890155378_6a1fb8cd:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,49,0,103,4,1,0,0,0,0,1.0,1.0,1.0,
exp_c7acdb91a821,event_run_1784890155378_6a1fb8cd,trial_989dcc90eee8,agentmem_multi_stage_config_1784889817,multi_stage_agentmem_01,multi-stage,event_sourced_memory,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:53:04Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,event_sourced_memory,event_sourced_memory,vllm,2,tool_calling,2056,552,2608,8.975963186999252,8.975963186999252,8.958867930999986,0.13106483499996102,ok,,0.017095255999265646,61.614927717590085,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,12,12,True,active,1,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784889817,event_run_1784890155378_6a1fb8cd,event_run_1784890155378_6a1fb8cd:round_2:step_2:tool_calling:tool_result,tool_result,normal,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,375,0.061354712041884814,136,1174,0,535,10,2,0,0,1,1,1.0,1.0,1.0,
