experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,step,completed_stages,tool_names,raw_tool_tokens,injected_tool_tokens,tool_compression_ratio,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,early_fact_retention,initial_score,final_score,missing_keywords
exp_3492ebe07ee4,run_1784891070107_7ca38dc4,trial_1969ba4ebcdd,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,1,planning,705,38,743,0.8053130049993342,0.8053130049993342,0.8053130049993342,0.4997433179996733,ok,,0,47.186621554722585,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784891069,run_1784891070107_7ca38dc4,run_1784891070107_7ca38dc4:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_3492ebe07ee4,run_1784891070107_7ca38dc4,trial_94e843e25f29,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,2,tool_calling,5576,0,5576,0.14135693600110244,0.14135693600110244,0.12558011100009026,,unavailable,not_reported_by_client,0.015776825001012185,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.416667,answer_present;answer_keyword:oom;answer_keyword:timeout;answer_keyword:kv cache;required_answer_point:oom;required_answer_point:timeout;required_answer_point:kv cache,5,12,False,not_used,0,0,,,0.416667,0.416667,True,True,agentmem_multi_stage_config_1784891069,run_1784891070107_7ca38dc4,run_1784891070107_7ca38dc4:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,5058,1.0,5127,5127,0,0,0,0,0,0,0,0,1.0,0.416667,0.416667,
exp_3492ebe07ee4,run_1784891070107_7ca38dc4,trial_930803b757ab,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,3,reflection,5598,0,5598,0.10533837000002677,0.10533837000002677,0.10533837000002677,,unavailable,not_reported_by_client,0,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.416667,answer_present;answer_keyword:baseline;answer_keyword:optimized;answer_keyword:工具结果外置;required_answer_point:baseline;required_answer_point:optimized;required_answer_point:工具结果外置,5,12,False,not_used,0,0,,,0.416667,0.416667,True,True,agentmem_multi_stage_config_1784891069,run_1784891070107_7ca38dc4,run_1784891070107_7ca38dc4:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,5148,5148,0,0,0,0,0,0,0,0,1.0,0.416667,0.416667,
exp_3492ebe07ee4,run_1784891070107_7ca38dc4,trial_6e109b18f975,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,4,final_answer,5622,0,5622,0.10425970500000403,0.10425970500000403,0.10425970500000403,,unavailable,not_reported_by_client,0,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.35,answer_present;answer_keyword:baseline;answer_keyword:optimized;answer_keyword:oom;answer_keyword:timeout;answer_keyword:kv cache;answer_keyword:success rate;required_answer_point:baseline;required_answer_point:optimized;required_answer_point:oom;required_answer_point:timeout;required_answer_point:kv cache;required_answer_point:success rate,7,20,False,not_used,0,0,,,0.35,0.35,True,True,agentmem_multi_stage_config_1784891069,run_1784891070107_7ca38dc4,run_1784891070107_7ca38dc4:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,5171,5171,0,0,0,0,0,0,0,0,1.0,0.35,0.35,
exp_3492ebe07ee4,run_1784891071834_85302fee,trial_1969ba4ebcdd,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,1,planning,705,38,743,0.5518135570000595,0.5518135570000595,0.5518135570000595,0.24241378300030192,ok,,0,68.86383909555869,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784891069,run_1784891071834_85302fee,run_1784891071834_85302fee:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_3492ebe07ee4,run_1784891071834_85302fee,trial_94e843e25f29,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,2,tool_calling,5576,0,5576,0.14208515700011048,0.14208515700011048,0.12824152000030153,,unavailable,not_reported_by_client,0.01384363699980895,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.416667,answer_present;answer_keyword:oom;answer_keyword:timeout;answer_keyword:kv cache;required_answer_point:oom;required_answer_point:timeout;required_answer_point:kv cache,5,12,False,not_used,0,0,,,0.416667,0.416667,True,True,agentmem_multi_stage_config_1784891069,run_1784891071834_85302fee,run_1784891071834_85302fee:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,5058,1.0,5127,5127,0,0,0,0,0,0,0,0,1.0,0.416667,0.416667,
exp_3492ebe07ee4,run_1784891071834_85302fee,trial_930803b757ab,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_reflect,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,3,reflection,5598,0,5598,0.10768052999992506,0.10768052999992506,0.10768052999992506,,unavailable,not_reported_by_client,0,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.416667,answer_present;answer_keyword:baseline;answer_keyword:optimized;answer_keyword:工具结果外置;required_answer_point:baseline;required_answer_point:optimized;required_answer_point:工具结果外置,5,12,False,not_used,0,0,,,0.416667,0.416667,True,True,agentmem_multi_stage_config_1784891069,run_1784891071834_85302fee,run_1784891071834_85302fee:round_3:step_1:reflection:scratchpad,scratchpad,low,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,3,"planning,tool_calling,reflection",,0,0,1.0,5148,5148,0,0,0,0,0,0,0,0,1.0,0.416667,0.416667,
exp_3492ebe07ee4,run_1784891071834_85302fee,trial_6e109b18f975,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_final,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,4,final_answer,5622,0,5622,0.10609432300043409,0.10609432300043409,0.10609432300043409,,unavailable,not_reported_by_client,0,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.35,answer_present;answer_keyword:baseline;answer_keyword:optimized;answer_keyword:oom;answer_keyword:timeout;answer_keyword:kv cache;answer_keyword:success rate;required_answer_point:baseline;required_answer_point:optimized;required_answer_point:oom;required_answer_point:timeout;required_answer_point:kv cache;required_answer_point:success rate,7,20,False,not_used,0,0,,,0.35,0.35,True,True,agentmem_multi_stage_config_1784891069,run_1784891071834_85302fee,run_1784891071834_85302fee:round_4:step_1:final_answer:assistant_message,assistant_message,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,4,"planning,tool_calling,reflection,final_answer",,0,0,1.0,5171,5171,0,0,0,0,0,0,0,0,1.0,0.35,0.35,
exp_3492ebe07ee4,run_1784891072839_e41a9d29,trial_1969ba4ebcdd,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_plan,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,1,planning,705,38,743,0.44911136999871815,0.44911136999871815,0.44911136999871815,0.1237231539998902,ok,,0,84.61152965267492,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,6,6,False,not_used,0,0,,,1.0,1.0,True,True,agentmem_multi_stage_config_1784891069,run_1784891072839_e41a9d29,run_1784891072839_e41a9d29:round_1:step_1:planning:scratchpad,scratchpad,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,1,planning,,0,0,1.0,23,23,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
exp_3492ebe07ee4,run_1784891072839_e41a9d29,trial_94e843e25f29,agentmem_multi_stage_config_1784891069,multi_stage_agentmem_01,multi-stage,full_history,Qwen2.5-1.5B-Instruct,20260721,2026-07-24T11:04:36Z,87a752d,multi_stage_agentmem_01_tool,benchmarks/tasks/multi_stage.jsonl,full_history,full_history,vllm,2,tool_calling,5576,0,5576,0.29896970899790176,0.29896970899790176,0.2836191059996054,,unavailable,not_reported_by_client,0.015350602998296381,0.0,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,False,0.416667,answer_present;answer_keyword:oom;answer_keyword:timeout;answer_keyword:kv cache;required_answer_point:oom;required_answer_point:timeout;required_answer_point:kv cache,5,12,False,not_used,0,0,,,0.416667,0.416667,True,True,agentmem_multi_stage_config_1784891069,run_1784891072839_e41a9d29,run_1784891072839_e41a9d29:round_2:step_1:tool_calling:tool_result,tool_result,normal,True,,global,6566,ok,,307,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,2,"planning,tool_calling",log_analyzer,6112,5058,1.0,5127,5127,0,0,0,0,0,0,0,0,1.0,0.416667,0.416667,
