experiment_id,run_id,trial_id,agent_id,session_id,scenario,variant,model,seed,timestamp,git_commit,task_id,workload_file,mode,memory_mode,backend,round,stage,prompt_tokens,output_tokens,total_tokens,latency,total_latency,model_request_latency,ttft,ttft_status,ttft_reason,tool_execution_latency,tokens_per_second,tokens_per_second_status,tokens_per_second_reason,peak_gpu_memory_mb,peak_gpu_memory_mb_status,peak_gpu_memory_mb_reason,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,agent_meta_enabled,agent_meta_sent,agent_meta_agent_id,agent_meta_session_id,agent_meta_context_id,agent_meta_segment_type,agent_meta_priority,cache_stats_available,cache_stats_unavailable_reason,cache_stats_scope,cache_total_blocks,cache_total_blocks_status,cache_total_blocks_reason,cache_agent_sessions,cache_agent_sessions_status,cache_agent_sessions_reason,cache_tool_result_blocks,cache_tool_result_blocks_status,cache_tool_result_blocks_reason,cache_shared_prefix_blocks,cache_shared_prefix_blocks_status,cache_shared_prefix_blocks_reason,cache_scratchpad_blocks,cache_scratchpad_blocks_status,cache_scratchpad_blocks_reason,cache_expired_branch_blocks,cache_expired_branch_blocks_status,cache_expired_branch_blocks_reason,stable_prefix_hash,stable_prefix_tokens,unique_prefix_hashes,prefix_cache_hit_rate,prefix_cache_hit_rate_status,prefix_cache_hit_rate_reason,cached_prompt_tokens,cached_prompt_tokens_status,cached_prompt_tokens_reason,kv_cache_usage,kv_cache_usage_status,kv_cache_usage_reason,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count
exp_4562efdb1887,run_84b5c2bc505f,trial_9a8c89a4bf55,agentmem_prefix_cache_config_1784890641,session_5874e81048bf,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_01,metric:prefix-cache,baseline,baseline,vllm,1,prefix_cache,324,135,459,2.5868114300001253,2.5868114300001253,2.5868114300001253,0.49782946899995295,ok,,,52.187800948441556,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,a292c840a212ccc7,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_c900171543b6,agentmem_prefix_cache_config_1784890641,session_d80f9aea8049,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_02,metric:prefix-cache,baseline,baseline,vllm,2,prefix_cache,324,137,461,2.28131373800079,2.28131373800079,2.28131373800079,0.18881134300045233,ok,,,60.05311663973881,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,fde12a4b48e5cdb8,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_d1cd977e8ea6,agentmem_prefix_cache_config_1784890641,session_ae5039e2c52f,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_03,metric:prefix-cache,baseline,baseline,vllm,3,prefix_cache,324,179,503,2.925910130000375,2.925910130000375,2.925910130000375,0.14886996400036878,ok,,,61.17754546342716,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,290d28766d20b2e9,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_329b5bfe92e0,agentmem_prefix_cache_config_1784890641,session_a83f5f958a4c,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_04,metric:prefix-cache,baseline,baseline,vllm,4,prefix_cache,324,141,465,2.691911696999341,2.691911696999341,2.691911696999341,0.15743174199997156,ok,,,52.37913270229923,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,fba61f6fe82def2b,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_f5d1b464ff74,agentmem_prefix_cache_config_1784890641,session_a563c61c2e78,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_05,metric:prefix-cache,baseline,baseline,vllm,5,prefix_cache,324,83,407,1.7389701160000186,1.7389701160000186,1.7389701160000186,0.5928084349998244,ok,,,47.729399853585015,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,c216bc6640d6c26d,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_49c02bee8de2,agentmem_prefix_cache_config_1784890641,session_dc52e2cdf4de,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_06,metric:prefix-cache,baseline,baseline,vllm,6,prefix_cache,325,118,443,1.9823340610000741,1.9823340610000741,1.9823340610000741,0.15834140700007993,ok,,,59.525789482964235,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,a76fd1778f2013ac,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_aa0c9d3b5973,agentmem_prefix_cache_config_1784890641,session_b439381f6ade,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_07,metric:prefix-cache,baseline,baseline,vllm,7,prefix_cache,325,143,468,2.4188855590000458,2.4188855590000458,2.4188855590000458,0.15401426199969137,ok,,,59.1181337487977,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,f59633d0cccf2d63,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_3c716d3f6d3d,agentmem_prefix_cache_config_1784890641,session_a2797c7a49c0,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_08,metric:prefix-cache,baseline,baseline,vllm,8,prefix_cache,325,162,487,2.6775313919997643,2.6775313919997643,2.6775313919997643,0.16473968299942499,ok,,,60.50349231536265,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,bb3fedeab8ce19d2,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_6bbd104c2d41,agentmem_prefix_cache_config_1784890641,session_3ce5f66c36bf,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_09,metric:prefix-cache,baseline,baseline,vllm,9,prefix_cache,325,192,517,3.4548412439999083,3.4548412439999083,3.4548412439999083,0.165304223000021,ok,,,55.57418892501941,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,501a8b0a6d41b15c,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
exp_4562efdb1887,run_84b5c2bc505f,trial_90e6f92fecfe,agentmem_prefix_cache_config_1784890641,session_22df97d6bb0e,prefix-cache,baseline,Qwen2.5-7B-Instruct,20260721,2026-07-24T10:58:54Z,87a752d,prefix_cache_round_10,metric:prefix-cache,baseline,baseline,vllm,10,prefix_cache,327,191,518,3.2764909530005752,3.2764909530005752,3.2764909530005752,0.3656065539998963,ok,,,58.29407214602081,ok,,,unavailable,local_gpu_disabled_use_model_server_metrics,True,1.0,,4,4,,,,,,,,,True,,,,,,,True,,global,6579,ok,,298,ok,,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,,unavailable,field_missing,ea56111c5abcafe3,178,30,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,unavailable,HTTP Error 404: Not Found,,,,
